
2025/02/14 (15:09:22) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (15:02:41) | ===> btop++ v.1.4.0
2025/02/16 (15:02:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (16:18:28) | ===> btop++ v.1.4.0
2025/02/16 (16:18:28) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (16:25:57) | ===> btop++ v.1.4.0
2025/02/16 (16:25:57) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (16:26:13) | ===> btop++ v.1.4.0
2025/02/16 (16:26:13) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (18:47:39) | ===> btop++ v.1.4.0
2025/02/16 (18:47:39) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/16 (23:10:20) | ===> btop++ v.1.4.0
2025/02/16 (23:10:20) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (03:02:29) | ===> btop++ v.1.4.0
2025/02/17 (03:02:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (04:06:07) | ===> btop++ v.1.4.0
2025/02/17 (04:06:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (04:42:44) | ===> btop++ v.1.4.0
2025/02/17 (04:42:44) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (22:43:50) | ===> btop++ v.1.4.0
2025/02/17 (22:43:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/17 (22:57:29) | ===> btop++ v.1.4.0
2025/02/17 (22:57:29) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/22 (19:30:48) | ===> btop++ v.1.4.0
2025/02/22 (19:30:48) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/23 (01:47:55) | ===> btop++ v.1.4.0
2025/02/23 (01:47:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/23 (04:07:28) | ===> btop++ v.1.4.0
2025/02/23 (04:07:28) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/23 (06:27:31) | ===> btop++ v.1.4.0
2025/02/23 (06:27:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (03:18:12) | ===> btop++ v.1.4.0
2025/02/24 (03:18:12) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (03:37:55) | ===> btop++ v.1.4.0
2025/02/24 (03:37:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (03:38:03) | ===> btop++ v.1.4.0
2025/02/24 (03:38:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (03:51:59) | ===> btop++ v.1.4.0
2025/02/24 (03:51:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (04:09:26) | ===> btop++ v.1.4.0
2025/02/24 (04:09:26) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/24 (05:12:43) | ===> btop++ v.1.4.0
2025/02/24 (05:12:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/25 (22:18:07) | ===> btop++ v.1.4.0
2025/02/25 (22:18:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/27 (12:43:38) | ===> btop++ v.1.4.0
2025/02/27 (12:43:38) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/27 (12:43:41) | ===> btop++ v.1.4.0
2025/02/27 (12:43:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/02/27 (12:47:12) | ===> btop++ v.1.4.0
2025/02/27 (12:47:12) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (14:51:21) | ===> btop++ v.1.4.0
2025/03/01 (14:51:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (16:26:09) | ===> btop++ v.1.4.0
2025/03/01 (16:26:09) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (21:44:15) | ===> btop++ v.1.4.0
2025/03/01 (21:44:15) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (22:11:48) | ===> btop++ v.1.4.0
2025/03/01 (22:11:48) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/01 (22:25:31) | ===> btop++ v.1.4.0
2025/03/01 (22:25:31) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/02 (03:56:55) | ===> btop++ v.1.4.0
2025/03/02 (03:56:55) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/02 (06:19:58) | ===> btop++ v.1.4.0
2025/03/02 (06:19:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/02 (08:07:27) | ===> btop++ v.1.4.0
2025/03/02 (08:07:27) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/04 (02:59:35) | ===> btop++ v.1.4.0
2025/03/04 (02:59:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (01:04:43) | ===> btop++ v.1.4.0
2025/03/05 (01:04:43) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/05 (02:00:21) | ===> btop++ v.1.4.0
2025/03/05 (02:00:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/06 (00:41:48) | ===> btop++ v.1.4.0
2025/03/06 (00:41:48) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/06 (01:19:41) | ===> btop++ v.1.4.0
2025/03/06 (01:19:41) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/06 (03:29:00) | ===> btop++ v.1.4.0
2025/03/06 (03:29:00) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/06 (04:09:58) | ===> btop++ v.1.4.0
2025/03/06 (04:09:58) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/06 (04:20:09) | ===> btop++ v.1.4.0
2025/03/06 (04:20:09) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (03:38:32) | ===> btop++ v.1.4.0
2025/03/07 (03:38:32) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (04:20:53) | ===> btop++ v.1.4.0
2025/03/07 (04:20:53) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/07 (04:21:50) | ===> btop++ v.1.4.0
2025/03/07 (04:21:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (16:02:50) | ===> btop++ v.1.4.0
2025/03/08 (16:02:50) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (16:03:07) | ===> btop++ v.1.4.0
2025/03/08 (16:03:07) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (23:05:01) | ===> btop++ v.1.4.0
2025/03/08 (23:05:01) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (23:09:02) | ===> btop++ v.1.4.0
2025/03/08 (23:09:02) | WARNING: Intel GPU: Failed to initialize PMU

2025/03/08 (23:41:08) | ===> btop++ v.1.4.0
2025/03/08 (23:41:08) | WARNING: Intel GPU: Failed to initialize PMU
